Unnamed: 0,x,y
222578,932.1379058778273,559.0
222579,932.142115359145,726.0
222580,932.1442200998039,836.0
222581,932.148429581122,635.0
222582,932.15263906244,371.0
222583,932.1568485437576,321.0
222584,932.1589532844166,327.0
222585,932.1631627657346,456.0
222586,932.1673722470523,685.0
222587,932.1715817283704,813.0
222588,932.1736864690292,663.0
222589,932.1757912096882,185.0
222590,932.1778959503473,709.0
222591,932.1821054316651,682.0
222592,932.1863149129828,613.0
222593,932.1905243943007,607.0
222594,932.1926291349597,648.0
222595,932.1968386162778,654.0
222596,932.2010480975956,699.0
222597,932.2052575789136,841.0
222598,932.2073623195724,939.0
222599,932.2115718008904,893.0
222600,932.2157812822079,855.0
222601,932.219990763526,826.0
222602,932.224200244844,844.0
222603,932.2263049855029,608.0
222604,932.2305144668206,629.0
222605,932.2347239481387,687.0
222606,932.2389334294568,670.0
222607,932.2410381701156,586.0
222608,932.2452476514334,610.0
222609,932.2494571327513,660.0
222610,932.2536666140692,610.0
222611,932.2557713547284,595.0
222612,932.259980836046,479.0
222613,932.2641903173641,513.0
222614,932.2683997986819,597.0
222615,932.27260928,697.0
222616,932.2747140206586,691.0
222617,932.2789235019766,596.0
222618,932.2831329832944,518.0
222619,932.2873424646124,540.0
222620,932.2894472052712,627.0
222621,932.2936566865892,746.0
222622,932.2978661679073,761.0
222623,932.3020756492253,812.0
222624,932.3062851305427,745.0
222625,932.3083898712018,728.0
222626,932.3125993525197,656.0
222627,932.3168088338376,727.0
222628,932.3210183151556,796.0
222629,932.3231230558143,848.0
222630,932.3273325371324,649.0
222631,932.3315420184504,460.0
222632,932.3357514997681,376.0
222633,932.3378562404273,594.0
222634,932.342065721745,676.0
222635,932.3462752030631,649.0
222636,932.3504846843808,660.0
222637,932.3546941656987,844.0
222638,932.3567989063575,936.0
222639,932.3610083876756,975.0
222640,932.3652178689932,866.0
222641,932.3694273503113,825.0
222642,932.3715320909703,860.0
222643,932.3757415722882,960.0
222644,932.379951053606,949.0
222645,932.384160534924,920.0
222646,932.3862652755828,189.0
222647,932.3883700162421,378.0
222648,932.3904747940646,527.0
222649,932.3946843497099,586.0
222650,932.398893905356,671.0
222651,932.4031034610015,764.0
222652,932.4052082388243,578.0
222653,932.4094177944697,488.0
222654,932.4136273501157,520.0
222655,932.4178369057613,523.0
222656,932.4199416835837,546.0
222657,932.4241512392296,569.0
222658,932.4283607948752,654.0
222659,932.4325703505208,694.0
222660,932.4367799061664,624.0
222661,932.4388846839893,659.0
222662,932.4430942396347,687.0
222663,932.4473037952803,702.0
222664,932.451513350926,668.0
222665,932.4536181287488,623.0
222666,932.4578276843944,599.0
222667,932.46203724004,560.0
222668,932.4662467956856,491.0
222669,932.4683515735084,517.0
222670,932.4725611291542,733.0
222671,932.4767706847997,814.0
222672,932.4809802404454,746.0
222673,932.4851897960907,664.0
222674,932.4872945739136,558.0
222675,932.4915041295593,508.0
222676,932.4957136852048,528.0
222677,932.4999232408506,628.0
222678,932.5020280186734,693.0
222679,932.5062375743187,620.0
222680,932.5104471299646,472.0
222681,932.51465668561,328.0
222682,932.518866241256,271.0
222683,932.5209710190787,283.0
222684,932.5251805747245,474.0
222685,932.5293901303697,526.0
222686,932.5335996860156,445.0
222687,932.5357044638383,258.0
222688,932.5399140194838,169.0
222689,932.5441235751297,211.0
222690,932.5483331307753,344.0
222691,932.550437908598,451.0
222692,932.5546474642437,438.0
222693,932.5588570198893,334.0
222694,932.5630665755348,332.0
222695,932.5672761311804,326.0
222696,932.5693809090033,359.0
222697,932.5735904646488,439.0
222698,932.5778000202944,602.0
222699,932.5820095759401,714.0
222700,932.5841143537629,657.0
222701,932.5883239094085,444.0
222702,932.592533465054,382.0
222703,932.5967430206996,448.0
222704,932.6009525763452,686.0
222705,932.6030573541683,701.0
222706,932.6072669098137,558.0
222707,932.6114764654594,466.0
222708,932.6156860211047,500.0
222709,932.6177907989276,406.0
222710,932.6220003545734,438.0
222711,932.6262099102188,293.0
222712,932.6304194658645,302.0
222713,932.6325242436874,365.0
222714,932.6367337993332,431.0
222715,932.6409433549786,446.0
222716,932.6451529106243,457.0
222717,932.6493624662697,540.0
222718,932.6514672440926,713.0
222719,932.6556767997383,687.0
222720,932.6598863553837,566.0
222721,932.6640959110297,409.0
222722,932.6662006888524,439.0
222723,932.6704102444979,533.0
222724,932.6746198001435,580.0
222725,932.678829355789,508.0
222726,932.680934133612,112.0
222727,932.6830389114348,322.0
222728,932.6851436892576,536.0
222729,932.6893532449033,581.0
222730,932.6935628005488,528.0
222731,932.6977723561943,454.0
222732,932.6998771340171,379.0
222733,932.7040866896627,351.0
222734,932.7082962453084,409.0
222735,932.712505800954,476.0
222736,932.714610578777,410.0
222737,932.7188201344223,298.0
222738,932.7230296900682,291.0
222739,932.7272392457137,474.0
222740,932.7314488013594,619.0
222741,932.7335535791823,665.0
222742,932.7377631348276,624.0
222743,932.7419726904733,906.0
222744,932.7461822461188,842.0
222745,932.748287023942,763.0
222746,932.7524965795874,643.0
222747,932.7567061352333,647.0
222748,932.7609156908786,722.0
222749,932.7630204687014,571.0
222750,932.7651252465243,237.0
222751,932.7672300243472,711.0
222752,932.7714395799927,674.0
222753,932.7756491356384,660.0
222754,932.7798586912837,692.0
222755,932.7819634691066,644.0
222756,932.7861730247523,564.0
222757,932.7903825803978,477.0
222758,932.7945921360437,525.0
222759,932.7966969138664,736.0
222760,932.800906469512,908.0
222761,932.8051160251576,804.0
222762,932.8093255808033,567.0
222763,932.8135351364489,429.0
222764,932.8156399142717,483.0
222765,932.8198494699172,687.0
222766,932.8240590255627,867.0
222767,932.8282685812084,864.0
222768,932.8303733590312,897.0
222769,932.834582914677,792.0
222770,932.8387924703225,772.0
222771,932.8430020259683,825.0
222772,932.8451068037907,637.0
222773,932.8472115816136,131.0
222774,932.8493163594363,735.0
222775,932.8535259150823,931.0
222776,932.8577354707277,1055.0
222777,932.8619450263734,1086.0
222778,932.8640498041963,784.0
222779,932.8682593598417,604.0
222780,932.8724689154874,486.0
222781,932.8766784711328,450.0
222782,932.878783248956,522.0
222783,932.8829928046015,594.0
222784,932.8872023602472,725.0
222785,932.8914119158926,955.0
222786,932.8956214715384,966.0
222787,932.8977262493613,1051.0
222788,932.9019358050066,981.0
222789,932.9061453606523,1096.0
222790,932.9103549162977,1156.0
222791,932.9124596941208,1295.0
222792,932.9166692497664,1241.0
222793,932.920878805412,1079.0
222794,932.9250883610575,1088.0
222795,932.9271931388803,842.0
222796,932.9292979167031,111.0
222797,932.931402694526,852.0
222798,932.9356122501716,799.0
222799,932.9398218058172,755.0
222800,932.9440313614627,637.0
222801,932.9461361392856,578.0
222802,932.9503456949312,692.0
222803,932.954555250577,714.0
222804,932.9587648062223,666.0
222805,932.9608695840452,624.0
222806,932.9650791396907,781.0
222807,932.9692886953363,879.0
222808,932.9734982509822,899.0
222809,932.9777078066277,744.0
222810,932.9798125844504,817.0
222811,932.9840221400963,739.0
222812,932.9882316957415,905.0
222813,932.9924412513873,948.0
222814,932.99454602921,1044.0
222815,932.998755584856,1083.0
222816,933.0029651405014,1081.0
222817,933.0071746961473,987.0
222818,933.0092794739701,1034.0
222819,933.0134890296154,857.0
222820,933.0176985852612,709.0
222821,933.0219081409067,577.0
222822,933.0261176965524,657.0
222823,933.0282224743753,797.0
222824,933.0324320300208,805.0
222825,933.0366415856663,749.0
222826,933.0408511413119,856.0
222827,933.0429559191347,707.0
222828,933.0471654747804,504.0
222829,933.051375030426,469.0
222830,933.0555845860716,610.0
222831,933.0597941417172,764.0
222832,933.0618989195401,785.0
222833,933.0661084751857,786.0
222834,933.0703180308313,916.0
222835,933.0745275864767,868.0
222836,933.0766323642996,724.0
222837,933.0808419199452,619.0
222838,933.085051475591,742.0
222839,933.0892610312364,789.0
222840,933.0913658090593,794.0
222841,933.0955753647047,692.0
222842,933.0997849203503,618.0
222843,933.1039944759963,410.0
222844,933.1082040316417,324.0
222845,933.1103088094645,395.0
222846,933.11451836511,531.0
222847,933.1187279207561,663.0
222848,933.1229374764014,631.0
222849,933.1250422542239,615.0
222850,933.12925180987,673.0
222851,933.1334613655155,598.0
222852,933.1376709211612,629.0
222853,933.1418804768066,582.0
222854,933.1439852546297,515.0
222855,933.1481948102753,482.0
222856,933.1524043659206,453.0
222857,933.1566139215663,493.0
222858,933.158718699389,537.0
222859,933.1629282550348,606.0
222860,933.1671378106804,769.0
222861,933.171347366326,969.0
222862,933.1734521441488,1007.0
222863,933.1776616997943,959.0
222864,933.1818712554401,905.0
222865,933.1860808110856,867.0
222866,933.1902903667312,917.0
222867,933.192395144554,763.0
222868,933.1966047001996,591.0
222869,933.2008142558452,487.0
222870,933.205023811491,550.0
222871,933.2071285893137,612.0
222872,933.2113381449593,702.0
222873,933.2155477006047,647.0
222874,933.2197572562503,635.0
222875,933.2239668118962,595.0
222876,933.2260715897188,538.0
222877,933.2302811453646,469.0
222878,933.23449070101,583.0
222879,933.238700256656,696.0
222880,933.2408050344786,710.0
222881,933.245014590124,569.0
222882,933.24922414577,596.0
222883,933.2534337014154,595.0
222884,933.255538479238,449.0
222885,933.2576432570613,128.0
222886,933.2597480348837,569.0
222887,933.2639575905292,576.0
222888,933.2681671461752,565.0
222889,933.2723767018207,430.0
222890,933.2744814796436,399.0
222891,933.2786910352893,485.0
222892,933.2829005909348,563.0
222893,933.2871101465804,637.0
222894,933.289214924403,761.0
222895,933.2934244800487,800.0
222896,933.2976340356944,704.0
222897,933.30184359134,735.0
222898,933.3060531469856,913.0
222899,933.3081579248084,1033.0
222900,933.312367480454,883.0
222901,933.3165770360997,690.0
222902,933.3207865917453,487.0
222903,933.322891369568,533.0
222904,933.3271009252136,523.0
222905,933.3313104808592,538.0
222906,933.3355200365048,534.0
222907,933.3376248143277,483.0
222908,933.3397295921504,167.0
222909,933.3418454267284,582.0
222910,933.3460500431434,646.0
222911,933.3502546595585,571.0
222912,933.3544592759732,598.0
222913,933.3565615841808,673.0
222914,933.3607662005955,787.0
222915,933.3649708170103,854.0
222916,933.3691754334254,1106.0
222917,933.3712777416326,1230.0
222918,933.3754823580476,1206.0
222919,933.3796869744627,1174.0
222920,933.3838915908777,1367.0
222921,933.3880962072926,2074.0
222922,933.3901985155001,3358.0
222923,933.3944031319148,5349.0
222924,933.3986077483298,9804.0
222925,933.4028123647447,16810.0
222926,933.4049146729524,22439.0
222927,933.4091192893673,23219.0
222928,933.413323905782,19875.0
222929,933.417528522197,13560.0
222930,933.421733138612,8466.0
222931,933.4238354468193,5243.0
222932,933.4280400632342,3881.0
222933,933.4322446796492,2367.0
222934,933.4364492960643,1505.0
222935,933.4385516042717,1044.0
222936,933.4427562206863,768.0
222937,933.4469608371014,629.0
222938,933.4511654535164,638.0
222939,933.4553700699312,770.0
222940,933.4574723781386,936.0
222941,933.4616769945537,880.0
222942,933.4658816109686,753.0
222943,933.4700862273836,618.0
222944,933.4721885355908,567.0
222945,933.4763931520058,580.0
222946,933.4805977684207,576.0
222947,933.4848023848357,705.0
222948,933.486904693043,715.0
222949,933.4890070012503,161.0
222950,933.491109309458,829.0
222951,933.495313925873,678.0
222952,933.499518542288,571.0
222953,933.5037231587027,585.0
222954,933.5058254669102,533.0
222955,933.5100300833252,546.0
222956,933.51423469974,478.0
222957,933.5184393161547,522.0
222958,933.5205416243623,575.0
222959,933.5247462407774,564.0
222960,933.5289508571924,503.0
222961,933.5331554736072,352.0
222962,933.5373600900219,291.0
222963,933.5394623982297,358.0
222964,933.5436670146444,459.0
222965,933.5478716310593,514.0
222966,933.5520762474744,468.0
222967,933.5541785556818,469.0
222968,933.5583831720967,436.0
222969,933.5625877885117,464.0
222970,933.5667924049263,560.0
222971,933.5709970213412,645.0
222972,933.5730993295488,614.0
222973,933.5773039459636,618.0
222974,933.5815085623786,507.0
222975,933.5857131787936,562.0
222976,933.5878154870012,598.0
222977,933.592020103416,608.0
222978,933.5962247198307,677.0
222979,933.6004293362456,724.0
222980,933.6046339526607,656.0
222981,933.606736260868,641.0
222982,933.6109408772833,603.0
222983,933.6151454936979,624.0
222984,933.6193501101128,562.0
222985,933.6214524183204,454.0
222986,933.6256570347352,572.0
222987,933.62986165115,719.0
222988,933.634066267565,798.0
222989,933.6361685757727,145.0
222990,933.63827088398,616.0
222991,933.6403731921877,741.0
222992,933.6445778086024,696.0
222993,933.6487824250172,639.0
222994,933.6529870414322,504.0
222995,933.6550893496396,651.0
222996,933.6592939660544,755.0
222997,933.6634985824693,712.0
222998,933.6677031988844,737.0
222999,933.669805507092,609.0
223000,933.6740101235067,548.0
223001,933.6782147399216,506.0
223002,933.6824193563367,639.0
223003,933.6866239727516,661.0
223004,933.6887262809587,707.0
223005,933.6929308973738,611.0
223006,933.6971355137888,594.0
223007,933.7013401302037,604.0
223008,933.7034424384112,587.0
223009,933.707647054826,632.0
223010,933.711851671241,623.0
223011,933.716056287656,626.0
223012,933.7202609040708,618.0
223013,933.7223632122783,624.0
223014,933.7265678286932,706.0
223015,933.7307724451082,758.0
223016,933.7349770615233,832.0
223017,933.7370793697304,801.0
223018,933.7412839861453,684.0
223019,933.7454886025604,558.0
223020,933.7496932189753,642.0
223021,933.7538978353904,758.0
223022,933.7560001435976,748.0
223023,933.7602047600127,739.0
223024,933.7644093764276,758.0
223025,933.7686139928425,681.0
223026,933.7707163010498,651.0
223027,933.7749209174648,729.0
223028,933.7791255338797,830.0
223029,933.7833301502948,836.0
223030,933.7875347667095,903.0
223031,933.789637074917,717.0
223032,933.793841691332,705.0
223033,933.7980463077467,692.0
223034,933.8022509241616,836.0
223035,933.8043532323692,756.0
223036,933.8085578487841,716.0
223037,933.8127624651993,608.0
223038,933.816967081614,677.0
223039,933.8190693898213,409.0
223040,933.8211716980287,203.0
223041,933.8232740062364,736.0
223042,933.8274786226513,825.0
223043,933.831683239066,801.0
223044,933.8358878554808,744.0
223045,933.8379901636887,659.0
223046,933.8421947801036,580.0
223047,933.8463993965184,723.0
223048,933.8506040129332,719.0
223049,933.8527063211408,714.0
223050,933.8569109375557,754.0
223051,933.8611155539703,763.0
223052,933.8653201703853,673.0
223053,933.8695247868004,769.0
223054,933.871627095008,989.0
223055,933.8758317114227,1193.0
223056,933.8800363278377,1322.0
223057,933.8842409442523,1351.0
223058,933.88634325246,1619.0
223059,933.8905478688748,2538.0
223060,933.8947524852896,4158.0
223061,933.8989571017047,7493.0
223062,933.9031617181197,12522.0
223063,933.9052640263272,19766.0
223064,933.909468642742,22309.0
223065,933.9136732591568,20586.0
223066,933.9178778755718,15226.0
223067,933.9199801837793,10817.0
223068,933.924184800194,6452.0
223069,933.9283894166092,4152.0
223070,933.932594033024,2783.0
223071,933.936798649439,2007.0
223072,933.9389009576463,1418.0
223073,933.9431055740613,1454.0
223074,933.9473101904762,1255.0
223075,933.951514806891,1064.0
223076,933.9536171150987,861.0
223077,933.9578217315137,698.0
223078,933.9620263479283,662.0
223079,933.9662309643434,1014.0
223080,933.9704355807582,1233.0
223081,933.9725378889656,1283.0
223082,933.9767425053806,1174.0
223083,933.9809471217957,1178.0
223084,933.9851517382106,988.0
223085,933.987254046418,856.0
223086,933.9914586628328,714.0
223087,933.9956632792478,811.0
223088,933.9998678956626,798.0
223089,934.00197020387,149.0
223090,934.0040725120776,656.0
223091,934.0061748202851,778.0
223092,934.0103794366996,753.0
223093,934.014584053115,712.0
223094,934.0187886695297,802.0
223095,934.0208909777373,868.0
223096,934.0250955941523,858.0
223097,934.029300210567,746.0
223098,934.0335048269819,826.0
223099,934.0356071351894,855.0
223100,934.0398117516044,885.0
223101,934.0440163680194,696.0
223102,934.0482209844342,703.0
223103,934.0524256008493,776.0
223104,934.0545279090566,887.0
223105,934.0587325254713,860.0
223106,934.0629371418864,791.0
223107,934.0671417583012,615.0
223108,934.0692440665088,480.0
223109,934.0734486829238,495.0
223110,934.0776532993386,428.0
223111,934.0818579157536,483.0
223112,934.0860625321684,485.0
223113,934.0881648403758,559.0
223114,934.0923694567907,755.0
223115,934.0965740732056,948.0
223116,934.1007786896208,989.0
223117,934.1028809978283,735.0
223118,934.107085614243,733.0
223119,934.1112902306579,695.0
223120,934.1154948470728,756.0
223121,934.1196994634876,679.0
223122,934.1218017716952,655.0
223123,934.1260063881099,557.0
223124,934.1302110045253,576.0
223125,934.1344156209401,652.0
223126,934.1365179291473,563.0
223127,934.1407225455624,488.0
223128,934.1449271619772,585.0
223129,934.1491317783921,650.0
223130,934.153336394807,681.0
223131,934.1554387030144,541.0
223132,934.1596433194296,519.0
223133,934.1638479358444,467.0
223134,934.1680525522593,528.0
223135,934.1701548604667,537.0
223136,934.1743594768816,612.0
223137,934.1785640932964,715.0
223138,934.1827687097114,769.0
223139,934.1869733261263,706.0
223140,934.1890756343339,784.0
223141,934.1932802507488,781.0
223142,934.1974848671637,650.0
223143,934.2016894835783,538.0
223144,934.203791791786,481.0
223145,934.2079964082006,487.0
223146,934.2122010246158,643.0
223147,934.2164056410307,653.0
223148,934.2185079492384,239.0
223149,934.2206102574456,278.0
223150,934.2227125527972,536.0
223151,934.2269171435004,443.0
223152,934.2311217342036,477.0
223153,934.2353263249071,471.0
223154,934.2374286202584,507.0
223155,934.2416332109616,476.0
223156,934.2458378016651,640.0
223157,934.2500423923683,813.0
223158,934.25214468772,724.0
223159,934.2563492784233,665.0
223160,934.2605538691263,600.0
223161,934.2647584598294,756.0
223162,934.2689630505326,848.0
223163,934.2710653458844,941.0
223164,934.2752699365877,904.0
223165,934.2794745272909,811.0
223166,934.283679117994,671.0
223167,934.2857814133456,735.0
223168,934.2899860040487,726.0
223169,934.2941905947521,832.0
223170,934.2983951854553,792.0
223171,934.3025997761586,728.0
223172,934.3047020715101,575.0
223173,934.3089066622133,484.0
223174,934.3131112529164,504.0
223175,934.3173158436197,549.0
223176,934.3194181389713,592.0
223177,934.3236227296744,906.0
223178,934.3278273203778,970.0
223179,934.3320319110809,889.0
223180,934.3362365017842,862.0
223181,934.3383387971356,950.0
223182,934.3425433878391,732.0
223183,934.3467479785422,548.0
223184,934.3509525692456,391.0
223185,934.3530548645973,523.0
223186,934.3572594553004,656.0
223187,934.3614640460034,740.0
223188,934.3656686367067,976.0
223189,934.3698732274099,1146.0
223190,934.3719755227617,1080.0
223191,934.3761801134648,803.0
223192,934.3803847041679,656.0
223193,934.3845892948714,823.0
223194,934.3866915902228,986.0
223195,934.390896180926,1317.0
223196,934.3951007716294,1840.0
223197,934.3993053623326,3144.0
223198,934.4035099530357,5571.0
223199,934.4056122483873,8921.0
223200,934.4098168390906,11018.0
223201,934.4140214297937,11828.0
223202,934.4182260204973,9323.0
223203,934.4203283158487,6275.0
223204,934.4245329065518,3880.0
223205,934.4287374972549,2625.0
223206,934.4329420879584,2037.0
223207,934.4350443833099,42.0
223208,934.4371466786616,1418.0
223209,934.439248974013,977.0
223210,934.4434535647164,1034.0
223211,934.4476581554196,1006.0
223212,934.4518627461227,899.0
223213,934.4539650414742,923.0
223214,934.4581696321776,947.0
223215,934.4623742228807,906.0
223216,934.466578813584,940.0
223217,934.4686811089357,833.0
223218,934.4707834042873,220.0
223219,934.4728856996388,1078.0
223220,934.4770902903423,899.0
223221,934.4812948810454,642.0
223222,934.4854994717488,446.0
223223,934.4876017671003,364.0
223224,934.4918063578034,496.0
223225,934.4960109485066,540.0
223226,934.5002155392101,451.0
223227,934.5023178345613,283.0
223228,934.5065224252646,168.0
223229,934.510727015968,270.0
223230,934.5149316066713,430.0
223231,934.5191361973745,626.0
223232,934.5212384927257,526.0
223233,934.5254430834293,579.0
223234,934.5296476741324,632.0
223235,934.5338522648357,735.0
223236,934.5359545601872,668.0
223237,934.5401591508903,720.0
223238,934.5443637415937,624.0
223239,934.5485683322968,546.0
223240,934.552772923,490.0
223241,934.5548752183518,464.0
223242,934.559079809055,510.0
223243,934.563284399758,629.0
223244,934.5674889904612,579.0
223245,934.569591285813,511.0
223246,934.5737958765162,431.0
223247,934.5780004672197,482.0
223248,934.5822050579228,483.0
223249,934.5864096486259,444.0
223250,934.5885119439773,447.0
223251,934.5927165346808,473.0
223252,934.596921125384,644.0
223253,934.6011257160872,808.0
223254,934.6032280114388,940.0
223255,934.607432602142,923.0
223256,934.6116371928453,906.0
223257,934.6158417835484,786.0
223258,934.6200463742515,569.0
223259,934.6221486696032,680.0
223260,934.6263532603064,672.0
223261,934.6305578510097,692.0
223262,934.6347624417128,915.0
223263,934.6368647370647,1209.0
223264,934.6410693277677,1280.0
223265,934.6452739184708,1200.0
223266,934.6494785091741,1077.0
223267,934.6536830998773,922.0
223268,934.655785395229,741.0
223269,934.6599899859323,704.0
223270,934.6641945766353,546.0
223271,934.6683991673384,445.0
223272,934.6705014626905,367.0
223273,934.6747060533936,368.0
223274,934.6789106440967,365.0
223275,934.6831152348,489.0
223276,934.6873198255032,503.0
223277,934.6894221208548,563.0
223278,934.6936267115581,660.0
223279,934.6978313022612,665.0
223280,934.7020358929643,533.0
223281,934.704138188316,510.0
223282,934.7083427790193,662.0
223283,934.7125473697224,752.0
223284,934.7167519604255,686.0
223285,934.7188542557773,154.0
223286,934.7209565511287,401.0
223287,934.7230588464804,586.0
223288,934.7272634371836,598.0
223289,934.7314680278868,615.0
223290,934.7356726185899,722.0
223291,934.7377749139418,831.0
223292,934.7419795046447,904.0
223293,934.7461840953481,693.0
223294,934.7503886860512,544.0
223295,934.7524909814032,372.0
223296,934.7545932767546,223.0
223297,934.7566955721063,655.0
223298,934.7609001628095,625.0
223299,934.7651047535126,491.0
223300,934.7693093442157,433.0
223301,934.7714116395675,651.0
223302,934.7756162302707,756.0
223303,934.779820820974,877.0
223304,934.7840254116772,768.0
223305,934.7861277070288,764.0
223306,934.7903322977319,751.0
223307,934.7945368884352,720.0
223308,934.7987414791384,658.0
223309,934.8029460698416,730.0
223310,934.8050483651932,800.0
223311,934.8092529558963,808.0
