Unnamed: 0,x,y
222157,941.4867989871586,519.0
222158,941.4910100514638,482.0
222159,941.4931155836164,465.0
222160,941.4973266479216,426.0
222161,941.5015377122268,426.0
222162,941.505748776532,335.0
222163,941.5099598408373,403.0
222164,941.5120653729898,497.0
222165,941.5162764372951,587.0
222166,941.5204875016002,541.0
222167,941.5246985659053,597.0
222168,941.526804098058,606.0
222169,941.5310151623632,556.0
222170,941.5352262266684,414.0
222171,941.5394372909736,413.0
222172,941.5436483552788,441.0
222173,941.5457538874314,414.0
222174,941.5499649517366,342.0
222175,941.5541760160418,483.0
222176,941.558387080347,501.0
222177,941.5604926124997,434.0
222178,941.5647036768048,398.0
222179,941.5689147411099,601.0
222180,941.5731258054152,557.0
222181,941.5773368697203,497.0
222182,941.5794424018727,421.0
222183,941.583653466178,487.0
222184,941.5878645304832,488.0
222185,941.5920755947884,603.0
222186,941.5941811269412,625.0
222187,941.5983921912464,621.0
222188,941.6026032555516,492.0
222189,941.6068143198568,484.0
222190,941.6110253841617,471.0
222191,941.6131309163144,476.0
222192,941.6173419806197,473.0
222193,941.6215530449248,415.0
222194,941.6257641092301,458.0
222195,941.6278696413826,552.0
222196,941.632080705688,631.0
222197,941.6362917699932,639.0
222198,941.6405028342984,610.0
222199,941.6447138986036,661.0
222200,941.6468194307561,572.0
222201,941.6510304950611,506.0
222202,941.6552415593663,431.0
222203,941.6594526236715,617.0
222204,941.6636636879767,739.0
222205,941.6657692201297,678.0
222206,941.6699802844348,557.0
222207,941.6741913487399,608.0
222208,941.6784024130452,722.0
222209,941.6805079451976,712.0
222210,941.6847190095027,622.0
222211,941.688930073808,666.0
222212,941.6931411381132,641.0
222213,941.6973522024184,582.0
222214,941.6994577345712,608.0
222215,941.7036687988764,662.0
222216,941.7078798631816,618.0
222217,941.7120909274868,538.0
222218,941.7141964596393,531.0
222219,941.7184075239444,637.0
222220,941.7226185882497,674.0
222221,941.7268296525548,658.0
222222,941.7310407168599,519.0
222223,941.7331462490126,413.0
222224,941.7373573133177,388.0
222225,941.741568377623,460.0
222226,941.7457794419282,618.0
222227,941.7478849740808,789.0
222228,941.752096038386,842.0
222229,941.7563071026912,783.0
222230,941.7605181669963,648.0
222231,941.7647292313015,584.0
222232,941.7668347634543,559.0
222233,941.7710458277594,532.0
222234,941.7752568920647,481.0
222235,941.7794679563698,497.0
222236,941.7815734885223,522.0
222237,941.7857845528276,625.0
222238,941.7899956171327,831.0
222239,941.794206681438,952.0
222240,941.7984177457432,997.0
222241,941.8005232778958,878.0
222242,941.804734342201,787.0
222243,941.8089454065062,653.0
222244,941.8131564708114,744.0
222245,941.815262002964,884.0
222246,941.8194730672693,946.0
222247,941.8236841315744,898.0
222248,941.8278951958797,787.0
222249,941.8321062601848,601.0
222250,941.8342117923372,489.0
222251,941.8384228566423,630.0
222252,941.8426339209476,706.0
222253,941.8468449852527,661.0
222254,941.851056049558,520.0
222255,941.8531615817108,560.0
222256,941.857372646016,589.0
222257,941.8615837103212,634.0
222258,941.8657947746264,662.0
222259,941.8679003067787,760.0
222260,941.872111371084,830.0
222261,941.8763224353893,846.0
222262,941.8805334996944,791.0
222263,941.8847445639997,862.0
222264,941.8868500961523,708.0
222265,941.8910611604576,740.0
222266,941.8952722247627,734.0
222267,941.899483289068,785.0
222268,941.9015888212203,737.0
222269,941.9057998855257,692.0
222270,941.9100109498307,629.0
222271,941.914222014136,612.0
222272,941.9184330784414,535.0
222273,941.920538610594,622.0
222274,941.9247496748993,711.0
222275,941.9289607392044,718.0
222276,941.9331718035097,570.0
222277,941.9352773356619,474.0
222278,941.9394883999672,471.0
222279,941.9436994642723,466.0
222280,941.9479105285776,542.0
222281,941.9521215928827,753.0
222282,941.9542271250356,823.0
222283,941.9584381893408,861.0
222284,941.9626492536457,785.0
222285,941.966860317951,769.0
222286,941.9689658501036,699.0
222287,941.9731769144087,720.0
222288,941.977387978714,738.0
222289,941.9815990430193,715.0
222290,941.9858101073244,699.0
222291,941.9879156394769,654.0
222292,941.9921267037822,552.0
222293,941.9963377680873,607.0
222294,942.0005488323926,742.0
222295,942.0047598966977,859.0
222296,942.0068654288503,755.0
222297,942.0110764931557,556.0
222298,942.0152875574607,318.0
222299,942.019498621766,318.0
222300,942.0216041539186,500.0
222301,942.0258152182237,519.0
222302,942.030026282529,649.0
222303,942.0342373468343,893.0
222304,942.0384484111394,888.0
222305,942.0405539432919,853.0
222306,942.0447650075972,745.0
222307,942.0489760719023,774.0
222308,942.0531871362076,717.0
222309,942.0552926683603,767.0
222310,942.0595037326652,686.0
222311,942.0637147969703,698.0
222312,942.0679258612756,592.0
222313,942.0721369255807,705.0
222314,942.0742424577336,754.0
222315,942.0784535220387,833.0
222316,942.082664586344,795.0
222317,942.0868756506493,844.0
222318,942.0889811828017,860.0
222319,942.0931922471069,760.0
222320,942.0974033114122,726.0
222321,942.1016143757173,775.0
222322,942.1058254400226,760.0
222323,942.1079309721753,786.0
222324,942.1121420364805,799.0
222325,942.1163531007857,779.0
222326,942.1205641650907,617.0
222327,942.124775229396,522.0
222328,942.1268807615486,604.0
222329,942.1310918258537,711.0
222330,942.135302890159,733.0
222331,942.1395139544643,683.0
222332,942.1416194866168,527.0
222333,942.1458305509219,499.0
222334,942.1500416152272,546.0
222335,942.1542526795323,701.0
222336,942.1584637438376,765.0
222337,942.1605692759903,642.0
222338,942.1647803402955,605.0
222339,942.1689914046003,645.0
222340,942.1732024689056,681.0
222341,942.1753080010584,647.0
222342,942.1795190653636,674.0
222343,942.1837301296688,764.0
222344,942.187941193974,804.0
222345,942.1921522582793,762.0
222346,942.1942577904317,762.0
222347,942.1984688547368,824.0
222348,942.202679919042,748.0
222349,942.2068909833473,780.0
222350,942.2089965154997,791.0
222351,942.213207579805,915.0
222352,942.2174186441102,886.0
222353,942.2216297084153,773.0
222354,942.2258407727206,560.0
222355,942.2279463048732,527.0
222356,942.2321573691784,474.0
222357,942.2363684334836,391.0
222358,942.2405794977886,363.0
222359,942.2426850299414,514.0
222360,942.2468960942468,708.0
222361,942.2511071585519,706.0
222362,942.2553182228572,604.0
222363,942.2595292871623,602.0
222364,942.2616348193147,588.0
222365,942.26584588362,623.0
222366,942.2700569479252,644.0
222367,942.2742680122303,642.0
222368,942.2784790765356,681.0
222369,942.2805846086884,593.0
222370,942.2847956729936,631.0
222371,942.2890067372988,814.0
222372,942.293217801604,795.0
222373,942.2953233337564,697.0
222374,942.2995343980617,608.0
222375,942.3037454623668,648.0
222376,942.3079565266721,621.0
222377,942.3121675909773,599.0
222378,942.3142731231301,587.0
222379,942.318484187435,651.0
222380,942.3226952517402,776.0
222381,942.3269063160453,908.0
222382,942.329011848198,911.0
222383,942.3332229125032,772.0
222384,942.3374339768084,715.0
222385,942.3416450411136,624.0
222386,942.3458561054186,747.0
222387,942.3479616375714,1003.0
222388,942.3521727018767,962.0
222389,942.3563837661818,836.0
222390,942.3605948304871,805.0
222391,942.3627003626397,905.0
222392,942.3669114269447,846.0
222393,942.37112249125,704.0
222394,942.3753335555552,665.0
222395,942.3795446198603,827.0
222396,942.381650152013,1126.0
222397,942.3858612163182,1278.0
222398,942.3900722806234,1418.0
222399,942.3942833449286,1672.0
222400,942.3963888770813,2101.0
222401,942.3984944092336,244.0
222402,942.4005997435968,3518.0
222403,942.4048104123224,5780.0
222404,942.4090210810483,9700.0
222405,942.413231749774,11666.0
222406,942.4153370841368,11608.0
222407,942.4195477528625,9340.0
222408,942.4237584215884,7563.0
222409,942.427969090314,5141.0
222410,942.4321797590401,3232.0
222411,942.4342850934028,1960.0
222412,942.4384957621286,1526.0
222413,942.4427064308543,1027.0
222414,942.4469170995799,1017.0
222415,942.449022433943,917.0
222416,942.4532331026687,828.0
222417,942.4574437713943,696.0
222418,942.4616544401204,641.0
222419,942.4658651088463,591.0
222420,942.4679704432091,689.0
222421,942.4721811119348,589.0
222422,942.4763917806606,521.0
222423,942.4806024493864,489.0
222424,942.4827077837492,507.0
222425,942.4869184524749,541.0
222426,942.4911291212007,507.0
222427,942.4953397899266,442.0
222428,942.4995504586524,385.0
222429,942.5016557930153,411.0
222430,942.505866461741,462.0
222431,942.5100771304668,548.0
222432,942.5142877991924,562.0
222433,942.5163931335554,666.0
222434,942.5206038022812,666.0
222435,942.524814471007,634.0
222436,942.5290251397328,561.0
222437,942.5332358084584,412.0
222438,942.5353411428214,298.0
222439,942.5395518115472,284.0
222440,942.5437624802727,415.0
222441,942.5479731489987,380.0
222442,942.5521838177243,357.0
222443,942.5542891520872,413.0
222444,942.5584998208133,596.0
222445,942.5627104895387,632.0
222446,942.5669211582648,577.0
222447,942.5690264926276,509.0
222448,942.5732371613533,657.0
222449,942.5774478300792,784.0
222450,942.5816584988048,750.0
222451,942.5858691675306,617.0
222452,942.5879745018937,474.0
222453,942.5921851706194,460.0
222454,942.5963958393453,473.0
222455,942.6006065080707,544.0
222456,942.6027118424338,648.0
222457,942.6069225111597,664.0
222458,942.6111331798852,668.0
222459,942.615343848611,686.0
222460,942.6195545173367,554.0
222461,942.6216598516996,504.0
222462,942.6258705204256,458.0
222463,942.6300811891513,523.0
222464,942.6342918578772,618.0
222465,942.63639719224,568.0
222466,942.6406078609656,507.0
222467,942.6448185296916,396.0
222468,942.6490291984172,506.0
222469,942.6532398671429,593.0
222470,942.6553452015061,584.0
222471,942.6595558702317,578.0
222472,942.6637665389577,690.0
222473,942.6679772076833,765.0
222474,942.672187876409,755.0
222475,942.6742932107719,571.0
222476,942.6785038794977,579.0
222477,942.6827145482234,515.0
222478,942.6869252169494,480.0
222479,942.6890305513119,517.0
222480,942.693241220038,639.0
222481,942.6974518887636,671.0
222482,942.7016625574893,619.0
222483,942.7058732262152,616.0
222484,942.707978560578,634.0
222485,942.7121892293037,711.0
222486,942.7163998980296,713.0
222487,942.7206105667552,722.0
222488,942.7227159011184,757.0
222489,942.7269265698441,796.0
222490,942.7311372385698,827.0
222491,942.7353479072957,870.0
222492,942.7395585760214,896.0
222493,942.7416639103842,785.0
222494,942.7458745791099,732.0
222495,942.7500852478357,740.0
222496,942.7542959165615,705.0
222497,942.7585065852874,787.0
222498,942.7606119196504,820.0
222499,942.764822588376,771.0
222500,942.7690332571018,738.0
222501,942.7732439258276,704.0
222502,942.7753492601904,858.0
222503,942.7795599289163,812.0
222504,942.783770597642,785.0
222505,942.7879812663678,704.0
222506,942.7921919350937,726.0
222507,942.7942972694564,772.0
222508,942.7985079381822,835.0
222509,942.802718606908,700.0
222510,942.8069292756337,579.0
222511,942.8090346099966,562.0
222512,942.8132452787224,607.0
222513,942.8174559474479,625.0
222514,942.821666616174,738.0
222515,942.8258772848995,847.0
222516,942.8279826192627,950.0
222517,942.8321932879884,763.0
222518,942.836403956714,589.0
222519,942.84061462544,658.0
222520,942.8427199598027,866.0
222521,942.8469306285284,929.0
222522,942.8511412972543,759.0
222523,942.85535196598,664.0
222524,942.859562634706,750.0
222525,942.8616679690688,777.0
222526,942.8658786377944,905.0
222527,942.8700893065204,870.0
222528,942.874299975246,818.0
222529,942.8785106439717,797.0
222530,942.8806159783348,767.0
222531,942.8848266470604,726.0
222532,942.8890373157865,794.0
222533,942.8932479845121,729.0
222534,942.895353318875,657.0
222535,942.8995639876007,748.0
222536,942.9037746563264,877.0
222537,942.9079853250522,810.0
222538,942.912195993778,708.0
222539,942.9143013281407,716.0
222540,942.9185119968666,804.0
222541,942.9227226655923,748.0
222542,942.9269333343184,834.0
222543,942.9290386686812,791.0
222544,942.9332493374068,799.0
222545,942.9374600061328,736.0
222546,942.9416706748584,657.0
222547,942.9458813435842,568.0
222548,942.9479866779473,648.0
222549,942.9521973466728,768.0
222550,942.9564080153987,774.0
222551,942.9606186841245,769.0
222552,942.9627240184873,738.0
222553,942.9669346872133,635.0
222554,942.9711453559387,566.0
222555,942.9753560246646,550.0
222556,942.9795666933903,662.0
222557,942.9816720277533,654.0
222558,942.985882696479,692.0
222559,942.9900933652048,612.0
222560,942.9943040339307,681.0
222561,942.9985147026564,681.0
222562,943.0006200370192,716.0
222563,943.0048307057449,772.0
222564,943.0090413744708,884.0
222565,943.0132520431964,700.0
222566,943.0153573775593,609.0
222567,943.0195680462853,568.0
222568,943.023778715011,694.0
222569,943.0279893837368,656.0
222570,943.0322000524626,711.0
222571,943.0343053868254,740.0
222572,943.0385160555513,872.0
222573,943.042726724277,666.0
222574,943.0469373930027,544.0
222575,943.0490427273655,575.0
222576,943.0532533960916,563.0
222577,943.0574640648172,499.0
222578,943.061674733543,472.0
222579,943.0658854022687,644.0
222580,943.0679907366316,803.0
222581,943.0722014053573,733.0
222582,943.0764120740832,736.0
222583,943.0806227428087,644.0
222584,943.082728077172,577.0
222585,943.0869387458977,607.0
222586,943.0911494146234,708.0
222587,943.0953600833493,709.0
222588,943.0995707520748,722.0
222589,943.1016760864377,619.0
222590,943.1058867551636,588.0
222591,943.1100974238893,429.0
222592,943.1143080926153,455.0
222593,943.1185187613407,561.0
222594,943.1206240957038,655.0
222595,943.1248347644296,629.0
222596,943.1290454331552,828.0
222597,943.1332561018812,887.0
222598,943.135361436244,776.0
222599,943.1395721049696,595.0
222600,943.1437827736956,598.0
222601,943.1479934424215,721.0
222602,943.1522041111473,939.0
222603,943.15430944551,933.0
222604,943.1585201142357,925.0
222605,943.1627307829616,904.0
222606,943.1669414516873,821.0
222607,943.1690467860502,694.0
222608,943.173257454776,662.0
222609,943.1774681235016,698.0
222610,943.1816787922273,765.0
222611,943.1858894609533,831.0
222612,943.1879947953163,981.0
222613,943.1922054640421,977.0
222614,943.1964161327677,944.0
222615,943.2006268014936,801.0
222616,943.2048374702192,699.0
222617,943.206942804582,675.0
222618,943.211153473308,769.0
222619,943.2153641420336,793.0
222620,943.2195748107596,807.0
222621,943.2216801451224,804.0
222622,943.225890813848,716.0
222623,943.230101482574,624.0
222624,943.2343121512996,627.0
222625,943.2385228200253,577.0
222626,943.2406281543884,588.0
222627,943.244838823114,539.0
222628,943.2490494918401,768.0
222629,943.2532601605657,712.0
222630,943.2553654949285,675.0
222631,943.2595761636543,700.0
222632,943.2637868323801,854.0
222633,943.2679975011058,877.0
222634,943.2722081698317,788.0
222635,943.2743135041943,750.0
222636,943.2785241729202,841.0
222637,943.282734841646,805.0
222638,943.2869455103717,780.0
222639,943.2890508447348,102.0
222640,943.2911561790976,201.0
222641,943.2932596890221,836.0
222642,943.297466708871,891.0
222643,943.30167372872,831.0
222644,943.3058807485687,672.0
222645,943.3079842584932,643.0
222646,943.3121912783423,592.0
222647,943.3163982981912,591.0
222648,943.32060531804,596.0
222649,943.3248123378888,682.0
222650,943.3269158478134,611.0
222651,943.3311228676623,551.0
222652,943.3353298875113,573.0
222653,943.3395369073602,662.0
222654,943.3416404172847,699.0
222655,943.3458474371337,639.0
222656,943.3500544569824,505.0
222657,943.3542614768313,536.0
222658,943.3584684966804,742.0
222659,943.3605720066048,859.0
222660,943.3647790264537,836.0
222661,943.3689860463028,912.0
222662,943.3731930661515,803.0
222663,943.3774000860004,852.0
222664,943.379503595925,805.0
222665,943.3837106157739,890.0
222666,943.3879176356227,846.0
222667,943.3921246554718,985.0
222668,943.3942281653963,1004.0
222669,943.3984351852453,1420.0
222670,943.402642205094,1983.0
222671,943.4068492249429,3150.0
222672,943.411056244792,4492.0
222673,943.4131597547164,5865.0
222674,943.4173667745653,6149.0
222675,943.4215737944144,5415.0
222676,943.4257808142634,4228.0
222677,943.4278843241876,3228.0
222678,943.4320913440364,2135.0
222679,943.4362983638856,1429.0
222680,943.4405053837345,1075.0
222681,943.4447124035833,1036.0
222682,943.4468159135076,1015.0
222683,943.4510229333566,928.0
222684,943.4552299532056,759.0
222685,943.4594369730544,690.0
222686,943.4636439929036,667.0
222687,943.4657475028281,817.0
222688,943.4699545226767,997.0
222689,943.4741615425256,1038.0
222690,943.4783685623747,914.0
222691,943.4804720722992,927.0
222692,943.484679092148,944.0
222693,943.4888861119971,922.0
222694,943.493093131846,811.0
222695,943.4973001516948,730.0
222696,943.4994036616192,632.0
222697,943.5036106814682,546.0
222698,943.5078177013173,456.0
222699,943.512024721166,345.0
222700,943.516231741015,318.0
222701,943.5183352509397,376.0
222702,943.5225422707884,402.0
222703,943.5267492906372,447.0
222704,943.5309563104863,543.0
222705,943.5330598204108,624.0
222706,943.5372668402596,559.0
222707,943.5414738601087,461.0
222708,943.5456808799574,419.0
222709,943.5498878998063,539.0
222710,943.5519914097307,644.0
222711,943.5561984295798,581.0
222712,943.5604054494287,570.0
222713,943.5646124692777,656.0
222714,943.566715979202,588.0
222715,943.570922999051,486.0
222716,943.5751300189,477.0
222717,943.5793370387488,625.0
222718,943.5835440585977,600.0
222719,943.5856475685222,410.0
222720,943.5898545883713,334.0
222721,943.5940616082199,424.0
222722,943.598268628069,539.0
222723,943.6024756479179,528.0
222724,943.6045791578424,528.0
222725,943.6087861776912,644.0
222726,943.6129931975404,739.0
222727,943.6172002173893,915.0
222728,943.6193037273136,952.0
222729,943.6235107471623,876.0
222730,943.6277177670114,659.0
222731,943.6319247868604,586.0
222732,943.6361318067093,610.0
222733,943.6382353166338,588.0
222734,943.6424423364826,492.0
222735,943.6466493563316,504.0
222736,943.6508563761804,498.0
222737,943.6550633960296,446.0
222738,943.657166905954,396.0
222739,943.6613739258028,412.0
222740,943.6655809456518,430.0
222741,943.6697879655007,556.0
222742,943.6718914754252,706.0
222743,943.676098495274,728.0
222744,943.680305515123,651.0
222745,943.6845125349719,835.0
222746,943.6887195548208,1003.0
222747,943.6908230647454,1010.0
222748,943.6950300845942,844.0
222749,943.6992371044432,776.0
222750,943.703444124292,833.0
222751,943.7055476342166,772.0
222752,943.7097546540656,694.0
222753,943.7139616739144,685.0
222754,943.7181686937632,769.0
222755,943.7223757136122,786.0
222756,943.7244792235367,822.0
222757,943.7286862433856,891.0
222758,943.7328932632346,859.0
222759,943.7371002830837,838.0
222760,943.7413073029325,684.0
222761,943.7434108128567,740.0
222762,943.7476178327057,755.0
222763,943.7518248525548,696.0
222764,943.7560318724036,576.0
222765,943.7581353823281,736.0
222766,943.762342402177,796.0
222767,943.7665494220261,780.0
222768,943.7707564418747,736.0
222769,943.7749634617238,665.0
222770,943.7770669716483,605.0
222771,943.7812739914972,551.0
222772,943.785481011346,446.0
222773,943.789688031195,621.0
222774,943.793895051044,696.0
222775,943.7959985609683,752.0
222776,943.8002055808173,732.0
222777,943.8044126006663,716.0
222778,943.8086196205153,711.0
222779,943.8107231304396,628.0
222780,943.8149301502884,579.0
222781,943.8191371701373,551.0
222782,943.8233441899864,679.0
222783,943.8275512098352,765.0
222784,943.8296547197597,778.0
222785,943.8338617396088,757.0
222786,943.8380687594575,746.0
222787,943.8422757793063,549.0
222788,943.8443792892309,502.0
222789,943.84858630908,719.0
222790,943.8527933289287,938.0
222791,943.8570003487778,911.0
222792,943.8612073686268,817.0
222793,943.8633108785511,765.0
222794,943.8675178983999,569.0
222795,943.871724918249,576.0
222796,943.875931938098,500.0
222797,943.8801389579468,518.0
222798,943.8822424678714,463.0
222799,943.8864494877204,560.0
222800,943.8906565075692,557.0
222801,943.894863527418,630.0
222802,943.8969670373424,779.0
222803,943.9011740571916,852.0
222804,943.9053810770404,773.0
222805,943.9095880968894,872.0
