,Unnamed: 0,x,y
68,210068,896.1385866834082,557.0
69,210069,896.1427910207376,584.0
70,210070,896.1448931894023,683.0
71,210071,896.1490975267316,709.0
72,210072,896.1533018640608,602.0
73,210073,896.1575062013899,450.0
74,210074,896.1596083700545,521.0
75,210075,896.1638127073836,608.0
76,210076,896.1680170447127,658.0
77,210077,896.1722213820423,790.0
78,210078,896.1743235507067,814.0
79,210079,896.1785278880359,737.0
80,210080,896.182732225365,582.0
81,210081,896.1869365626942,681.0
82,210082,896.1890387313588,687.0
83,210083,896.1932430686879,584.0
84,210084,896.1974474060173,472.0
85,210085,896.1995495746819,499.0
86,210086,896.2037539120108,518.0
87,210087,896.2079582493402,626.0
88,210088,896.2121625866694,729.0
89,210089,896.2142647553337,925.0
90,210090,896.2184690926631,899.0
91,210091,896.2226734299925,927.0
92,210092,896.2268777673216,827.0
93,210093,896.2289799359862,830.0
94,210094,896.2331842733154,826.0
95,210095,896.2373886106445,850.0
96,210096,896.2415929479738,756.0
97,210097,896.2436951166382,617.0
98,210098,896.2478994539674,600.0
99,210099,896.2521037912967,583.0
100,210100,896.256308128626,487.0
101,210101,896.2584102972905,557.0
102,210102,896.2626146346197,595.0
103,210103,896.2668189719489,618.0
104,210104,896.271023309278,588.0
105,210105,896.2731254779428,550.0
106,210106,896.2773298152721,469.0
107,210107,896.2815341526011,501.0
108,210108,896.2836363212657,513.0
109,210109,896.2878406585949,487.0
110,210110,896.292044995924,514.0
111,210111,896.2962493332532,568.0
112,210112,896.298351501918,732.0
113,210113,896.3025558392471,840.0
114,210114,896.3067601765762,803.0
115,210115,896.3109645139052,723.0
116,210116,896.3130666825699,591.0
117,210117,896.3172710198993,644.0
118,210118,896.3214753572282,658.0
119,210119,896.3256796945578,668.0
120,210120,896.3277818632222,603.0
121,210121,896.3319862005515,592.0
122,210122,896.3361905378805,581.0
123,210123,896.3403948752098,651.0
124,210124,896.3424970438742,690.0
125,210125,896.3467013812037,680.0
126,210126,896.3509057185329,619.0
127,210127,896.3551100558618,625.0
128,210128,896.3572122245266,762.0
129,210129,896.3614165618558,1005.0
130,210130,896.3656208991847,933.0
131,210131,896.3677230678494,889.0
132,210132,896.3719274051787,877.0
133,210133,896.3761317425079,980.0
134,210134,896.3803360798372,967.0
135,210135,896.3824382485018,851.0
136,210136,896.3866425858307,698.0
137,210137,896.3908469231601,737.0
138,210138,896.3950512604891,831.0
139,210139,896.3971534291541,905.0
140,210140,896.4013577664833,924.0
141,210141,896.4055621038124,908.0
142,210142,896.4097664411415,834.0
143,210143,896.4118686098061,827.0
144,210144,896.4160729471353,725.0
145,210145,896.4202772844644,757.0
146,210146,896.4244816217938,657.0
147,210147,896.4265837904584,670.0
148,210148,896.4307881277873,664.0
149,210149,896.4349924651167,698.0
150,210150,896.4391968024456,647.0
151,210151,896.4412989711104,652.0
152,210152,896.4455033084396,596.0
153,210153,896.4497076457692,744.0
154,210154,896.4518098144334,652.0
155,210155,896.4560141517627,636.0
156,210156,896.460218489092,662.0
157,210157,896.464422826421,739.0
158,210158,896.4665249950856,788.0
159,210159,896.4707293324147,775.0
160,210160,896.4749336697441,655.0
161,210161,896.4791380070732,594.0
162,210162,896.4812401757379,510.0
163,210163,896.485444513067,614.0
164,210164,896.4896488503963,742.0
165,210165,896.4938531877252,1077.0
166,210166,896.4959553563899,1082.0
167,210167,896.5001596937192,922.0
168,210168,896.5043640310485,773.0
169,210169,896.5085683683777,741.0
170,210170,896.5106705370422,838.0
171,210171,896.5148748743712,780.0
172,210172,896.5190792117004,634.0
173,210173,896.5232835490299,629.0
174,210174,896.5253857176946,724.0
175,210175,896.5295900550236,636.0
176,210176,896.5337943923528,499.0
177,210177,896.5379987296817,375.0
178,210178,896.5401008983465,363.0
179,210179,896.5443052356758,402.0
180,210180,896.548509573005,511.0
181,210181,896.5506117416696,699.0
182,210182,896.5548160789987,674.0
183,210183,896.5590204163278,576.0
184,210184,896.5632247536571,555.0
185,210185,896.5653269223218,648.0
186,210186,896.5695312596507,598.0
187,210187,896.5737355969803,449.0
188,210188,896.5779399343094,416.0
189,210189,896.580042102974,519.0
190,210190,896.5842464403032,464.0
191,210191,896.5884507776323,381.0
192,210192,896.5926551149614,337.0
193,210193,896.594757283626,455.0
194,210194,896.5989616209554,507.0
195,210195,896.6031659582843,542.0
196,210196,896.6073702956137,480.0
197,210197,896.6094724642783,475.0
198,210198,896.6136768016072,540.0
199,210199,896.6178811389366,629.0
200,210200,896.622085476266,608.0
201,210201,896.6241876449305,588.0
202,210202,896.6283919822597,554.0
203,210203,896.632596319589,554.0
204,210204,896.6346984882532,602.0
205,210205,896.6389028255826,604.0
206,210206,896.6431071629116,576.0
207,210207,896.6473115002411,549.0
208,210208,896.6494136689058,517.0
209,210209,896.6536180062349,641.0
210,210210,896.657822343564,689.0
211,210211,896.6620266808933,678.0
212,210212,896.6641288495578,566.0
213,210213,896.6683331868869,488.0
214,210214,896.6725375242163,525.0
215,210215,896.6767418615456,560.0
216,210216,896.6788440302098,497.0
217,210217,896.6830483675392,620.0
218,210218,896.6872527048683,619.0
219,210219,896.6914570421976,630.0
220,210220,896.6935592108621,646.0
221,210221,896.6977635481917,667.0
222,210222,896.7019678855206,698.0
223,210223,896.7061722228498,680.0
224,210224,896.7082743915145,641.0
225,210225,896.7124787288435,655.0
226,210226,896.7166830661728,505.0
227,210227,896.7208874035017,458.0
228,210228,896.7229895721666,575.0
229,210229,896.7271939094957,621.0
230,210230,896.7313982468249,586.0
231,210231,896.7335004154895,483.0
232,210232,896.7377047528188,394.0
233,210233,896.7419090901477,380.0
234,210234,896.746113427477,380.0
235,210235,896.7482155961418,412.0
236,210236,896.7524199334711,441.0
237,210237,896.7566242708003,545.0
238,210238,896.7608286081293,602.0
239,210239,896.7629307767938,648.0
240,210240,896.7671351141229,660.0
241,210241,896.7713394514521,729.0
242,210242,896.7755437887814,667.0
243,210243,896.7776459574461,612.0
244,210244,896.7818502947753,633.0
245,210245,896.7860546321042,865.0
246,210246,896.7902589694336,876.0
247,210247,896.7923611380983,812.0
248,210248,896.7965654754275,832.0
249,210249,896.8007698127568,879.0
250,210250,896.8049741500859,633.0
251,210251,896.8070763187503,512.0
252,210252,896.8112806560796,513.0
253,210253,896.8154849934089,541.0
254,210254,896.8175871620732,426.0
255,210255,896.8217914994028,482.0
256,210256,896.8259958367319,505.0
257,210257,896.830200174061,668.0
258,210258,896.8323023427257,655.0
259,210259,896.8365066800548,653.0
260,210260,896.8407110173839,623.0
261,210261,896.8449153547133,754.0
262,210262,896.8470175233779,704.0
263,210263,896.8512218607069,585.0
264,210264,896.8554261980362,428.0
265,210265,896.8596305353653,448.0
266,210266,896.8617327040297,556.0
267,210267,896.8659370413591,730.0
268,210268,896.8701413786882,802.0
269,210269,896.8743457160176,921.0
270,210270,896.8764478846823,1232.0
271,210271,896.8806522220112,1295.0
272,210272,896.8848565593405,1205.0
273,210273,896.8890608966698,1228.0
274,210274,896.8911630653344,1155.0
275,210275,896.8953674026634,1185.0
276,210276,896.8995717399927,918.0
277,210277,896.9037760773219,819.0
278,210278,896.9058782459865,782.0
279,210279,896.9100825833158,912.0
280,210280,896.9142869206447,899.0
281,210281,896.9163890893094,827.0
282,210282,896.9205934266388,794.0
283,210283,896.9247977639682,773.0
284,210284,896.9290021012971,769.0
285,210285,896.9311042699617,786.0
286,210286,896.9353086072908,915.0
287,210287,896.9395129446199,1000.0
288,210288,896.9437172819491,958.0
289,210289,896.9458194506137,873.0
290,210290,896.9500237879431,812.0
291,210291,896.9542281252723,848.0
292,210292,896.9584324626013,868.0
293,210293,896.960534631266,948.0
294,210294,896.9647389685953,950.0
295,210295,896.9689433059242,882.0
296,210296,896.9731476432538,765.0
297,210297,896.9752498119182,660.0
298,210298,896.9794541492474,563.0
299,210299,896.9836584865767,700.0
300,210300,896.9878628239057,879.0
301,210301,896.9899649925702,855.0
302,210302,896.9941693298995,727.0
303,210303,896.9983736672289,597.0
304,210304,897.0004758358934,430.0
305,210305,897.0025780045578,331.0
306,210306,897.0046816239087,760.0
307,210307,897.0088888626103,780.0
308,210308,897.0130961013118,618.0
309,210309,897.0151997206624,547.0
310,210310,897.0194069593637,741.0
311,210311,897.0236141980654,797.0
312,210312,897.0278214367668,780.0
313,210313,897.0299250561176,657.0
314,210314,897.0341322948192,726.0
315,210315,897.0383395335205,685.0
316,210316,897.0425467722217,737.0
317,210317,897.0446503915728,814.0
318,210318,897.0488576302743,1003.0
319,210319,897.0530648689755,1071.0
320,210320,897.0572721076771,876.0
321,210321,897.0593757270277,701.0
322,210322,897.0635829657292,690.0
323,210323,897.0677902044307,626.0
324,210324,897.0719974431323,811.0
325,210325,897.0741010624829,886.0
326,210326,897.0783083011845,998.0
327,210327,897.0825155398859,909.0
328,210328,897.0846191592366,723.0
329,210329,897.0888263979382,537.0
330,210330,897.0930336366396,571.0
331,210331,897.0972408753412,790.0
332,210332,897.0993444946919,855.0
333,210333,897.1035517333933,942.0
334,210334,897.1077589720949,992.0
335,210335,897.1119662107963,969.0
336,210336,897.114069830147,888.0
337,210337,897.1182770688486,720.0
338,210338,897.1224843075499,739.0
339,210339,897.1266915462512,666.0
340,210340,897.128795165602,797.0
341,210341,897.1330024043036,792.0
342,210342,897.1372096430051,699.0
343,210343,897.1414168817067,691.0
344,210344,897.1435205010573,782.0
345,210345,897.1477277397588,876.0
346,210346,897.1519349784602,896.0
347,210347,897.1561422171617,916.0
348,210348,897.1582458365125,970.0
349,210349,897.1624530752139,942.0
350,210350,897.1666603139154,957.0
351,210351,897.1708675526168,949.0
352,210352,897.1729711719678,942.0
353,210353,897.1771784106691,777.0
354,210354,897.1813856493704,727.0
355,210355,897.1834892687214,705.0
356,210356,897.1876965074227,776.0
357,210357,897.1919037461241,794.0
358,210358,897.1961109848257,779.0
359,210359,897.1982146041762,624.0
360,210360,897.2024218428778,690.0
361,210361,897.2066290815794,655.0
362,210362,897.2108363202808,638.0
363,210363,897.2129399396315,541.0
364,210364,897.2171471783331,601.0
365,210365,897.2213544170345,718.0
366,210366,897.225561655736,839.0
367,210367,897.2276652750868,917.0
368,210368,897.2318725137883,850.0
369,210369,897.2360797524898,700.0
370,210370,897.2402869911913,779.0
371,210371,897.2423906105419,729.0
372,210372,897.2465978492434,712.0
373,210373,897.250805087945,702.0
374,210374,897.2550123266462,862.0
375,210375,897.2571159459967,861.0
376,210376,897.2613231846985,722.0
377,210377,897.2655304233998,605.0
378,210378,897.2676340427505,679.0
379,210379,897.2718412814522,643.0
380,210380,897.2760485201536,465.0
381,210381,897.2802557588553,273.0
382,210382,897.2823593782059,291.0
383,210383,897.2865666169072,458.0
384,210384,897.2907738556088,533.0
385,210385,897.2949810943103,680.0
386,210386,897.2970847136612,807.0
387,210387,897.3012919523628,689.0
388,210388,897.305499191064,628.0
389,210389,897.3097064297654,593.0
390,210390,897.3118100491162,712.0
391,210391,897.3160172878177,655.0
392,210392,897.320224526519,627.0
393,210393,897.3244317652208,630.0
394,210394,897.3265353845712,737.0
395,210395,897.3307426232727,880.0
396,210396,897.3349498619742,821.0
397,210397,897.3391571006758,740.0
398,210398,897.3412607200264,758.0
399,210399,897.345467958728,684.0
400,210400,897.3496751974294,716.0
401,210401,897.3517788167801,635.0
402,210402,897.3559860554817,650.0
403,210403,897.3601932941832,704.0
404,210404,897.3644005328845,945.0
405,210405,897.3665041522354,1007.0
406,210406,897.3707113909368,1049.0
407,210407,897.3749186296382,987.0
408,210408,897.3791258683397,1045.0
409,210409,897.3812294876905,1004.0
410,210410,897.3854367263917,962.0
411,210411,897.3896439650937,684.0
412,210412,897.3938512037947,620.0
413,210413,897.3959548231454,573.0
414,210414,897.4001620618469,599.0
415,210415,897.4043693005485,658.0
416,210416,897.4085765392501,679.0
417,210417,897.4106801586007,660.0
418,210418,897.4148873973022,653.0
419,210419,897.4190946360036,662.0
420,210420,897.4233018747052,628.0
421,210421,897.4254054940559,605.0
422,210422,897.4296127327573,755.0
423,210423,897.4338199714589,821.0
424,210424,897.4359235908096,937.0
425,210425,897.440130829511,926.0
426,210426,897.4443380682126,988.0
427,210427,897.4485453069141,999.0
428,210428,897.4506489262646,930.0
429,210429,897.4548561649663,801.0
430,210430,897.4590634036676,759.0
431,210431,897.4632706423693,734.0
432,210432,897.46537426172,711.0
433,210433,897.4695815004213,815.0
434,210434,897.4737887391229,1080.0
435,210435,897.4779959778242,1004.0
436,210436,897.480099597175,946.0
437,210437,897.4843068358766,964.0
438,210438,897.4885140745779,1273.0
439,210439,897.4927213132794,1314.0
440,210440,897.4948249326303,1293.0
441,210441,897.4990321713318,1291.0
442,210442,897.5032394100331,1272.0
443,210443,897.5074466487347,1151.0
444,210444,897.5095502680854,932.0
445,210445,897.5137575067868,715.0
446,210446,897.5179647454885,645.0
447,210447,897.5200683648393,535.0
448,210448,897.5242756035402,506.0
449,210449,897.5284828422418,448.0
450,210450,897.5326900809434,607.0
451,210451,897.5347937002942,648.0
452,210452,897.5390009389959,696.0
453,210453,897.5432081776971,575.0
454,210454,897.5474154163985,510.0
455,210455,897.5495190357492,469.0
456,210456,897.5537262744507,588.0
457,210457,897.5579335131523,588.0
458,210458,897.5621407518538,545.0
459,210459,897.5642443712045,379.0
460,210460,897.5684516099059,309.0
461,210461,897.5726588486075,408.0
462,210462,897.5768660873088,500.0
463,210463,897.5789697066597,472.0
464,210464,897.5831769453612,532.0
465,210465,897.5873841840628,513.0
466,210466,897.5915914227643,476.0
467,210467,897.5936950421149,441.0
468,210468,897.5979022808162,425.0
469,210469,897.6021095195179,467.0
470,210470,897.6042131388685,509.0
471,210471,897.6084203775699,453.0
472,210472,897.6126276162712,324.0
473,210473,897.6168348549727,272.0
474,210474,897.6189384743236,436.0
475,210475,897.6231457130251,455.0
476,210476,897.6273529517267,447.0
477,210477,897.631560190428,434.0
478,210478,897.6336638097788,512.0
479,210479,897.6378710484802,565.0
480,210480,897.6420782871817,554.0
481,210481,897.6462855258832,568.0
482,210482,897.6483891452341,608.0
483,210483,897.6525963839354,598.0
484,210484,897.656803622637,657.0
485,210485,897.6610108613384,781.0
486,210486,897.6631144806889,741.0
487,210487,897.6673217193908,498.0
488,210488,897.671528958092,342.0
489,210489,897.6757361967932,369.0
490,210490,897.6778398161442,415.0
491,210491,897.6820470548457,430.0
492,210492,897.6862542935471,409.0
493,210493,897.6904615322487,489.0
494,210494,897.6925651515994,481.0
495,210495,897.6967723903008,457.0
496,210496,897.7009796290024,494.0
497,210497,897.7030832483531,567.0
498,210498,897.7072904870545,657.0
499,210499,897.7114977257561,698.0
500,210500,897.7157049644576,611.0
501,210501,897.7178085838083,508.0
502,210502,897.7220158225098,485.0
503,210503,897.7262230612113,487.0
504,210504,897.7304302999125,510.0
505,210505,897.7325339192635,465.0
506,210506,897.7367411579647,430.0
507,210507,897.7409483966662,473.0
508,210508,897.7451556353677,525.0
509,210509,897.7472592547185,515.0
510,210510,897.7514664934198,506.0
511,210511,897.7556737321214,579.0
512,210512,897.7598809708229,637.0
513,210513,897.7619845901736,602.0
514,210514,897.7661918288753,650.0
515,210515,897.7703990675766,610.0
516,210516,897.7746063062782,641.0
517,210517,897.7767099256288,692.0
518,210518,897.7809171643303,774.0
519,210519,897.7851244030319,645.0
520,210520,897.7872280223828,630.0
521,210521,897.791435261084,717.0
522,210522,897.7956424997856,859.0
523,210523,897.799849738487,1045.0
524,210524,897.8019533578376,1015.0
525,210525,897.806160596539,876.0
526,210526,897.8103678352406,812.0
527,210527,897.8145750739418,852.0
528,210528,897.8166786932927,859.0
529,210529,897.8208859319943,856.0
530,210530,897.8250931706958,831.0
531,210531,897.8293004093973,905.0
532,210532,897.831404028748,933.0
533,210533,897.8356112674494,1018.0
534,210534,897.839818506151,1194.0
535,210535,897.8440257448525,1078.0
536,210536,897.8461293642032,973.0
537,210537,897.8503366029048,1033.0
538,210538,897.8545438416063,1139.0
539,210539,897.8587510803075,1208.0
540,210540,897.8608546996584,1539.0
541,210541,897.8650619383596,1790.0
542,210542,897.8692691770611,2263.0
543,210543,897.8713727964122,164.0
544,210544,897.8734764157628,85.0
545,210545,897.8755801169217,5877.0
546,210546,897.8797875192392,11220.0
547,210547,897.8839949215571,20429.0
548,210548,897.8860986227161,27015.0
549,210549,897.8903060250336,28851.0
550,210550,897.8945134273515,23646.0
551,210551,897.8987208296692,17808.0
552,210552,897.9008245308282,10860.0
553,210553,897.9050319331459,6810.0
554,210554,897.9092393354636,4194.0
555,210555,897.9134467377812,2641.0
556,210556,897.9155504389403,1726.0
557,210557,897.9197578412579,1391.0
558,210558,897.9239652435757,1170.0
559,210559,897.9281726458936,941.0
560,210560,897.9302763470523,1044.0
561,210561,897.9344837493703,1077.0
562,210562,897.938691151688,973.0
563,210563,897.9428985540058,922.0
564,210564,897.9450022551648,763.0
565,210565,897.9492096574824,840.0
566,210566,897.9534170598001,676.0
567,210567,897.9576244621178,842.0
568,210568,897.9597281632766,896.0
569,210569,897.9639355655945,988.0
570,210570,897.9681429679123,761.0
571,210571,897.9702466690712,830.0
572,210572,897.9744540713889,808.0
573,210573,897.9786614737068,836.0
574,210574,897.9828688760243,818.0
575,210575,897.9849725771833,767.0
576,210576,897.9891799795009,727.0
577,210577,897.9933873818187,714.0
578,210578,897.9975947841365,720.0
579,210579,897.9996984852955,911.0
580,210580,898.0039058876132,820.0
581,210581,898.0081132899309,722.0
582,210582,898.0123206922486,703.0
583,210583,898.0144243934076,775.0
584,210584,898.0186317957252,745.0
585,210585,898.022839198043,653.0
586,210586,898.0270466003607,569.0
587,210587,898.0291503015196,457.0
588,210588,898.0333577038374,367.0
589,210589,898.0375651061553,419.0
590,210590,898.0417725084731,493.0
591,210591,898.0438762096318,628.0
592,210592,898.0480836119498,672.0
593,210593,898.0522910142674,658.0
594,210594,898.0543947154262,714.0
595,210595,898.0586021177437,738.0
596,210596,898.0628095200618,646.0
597,210597,898.0670169223795,706.0
598,210598,898.0691206235385,648.0
599,210599,898.0733280258563,739.0
600,210600,898.0775354281739,727.0
601,210601,898.0817428304917,816.0
602,210602,898.0838465316507,773.0
603,210603,898.0880539339682,803.0
604,210604,898.0922613362861,657.0
605,210605,898.0964687386038,626.0
606,210606,898.0985724397627,686.0
607,210607,898.1027798420805,731.0
608,210608,898.1069872443982,721.0
609,210609,898.1111946467163,746.0
610,210610,898.1132983478749,697.0
611,210611,898.1175057501925,679.0
612,210612,898.1217131525102,617.0
613,210613,898.1259205548282,643.0
614,210614,898.1280242559869,728.0
615,210615,898.1322316583047,777.0
616,210616,898.1364390606226,732.0
617,210617,898.1406464629404,596.0
618,210618,898.1427501640993,425.0
619,210619,898.146957566417,395.0
620,210620,898.1511649687347,376.0
621,210621,898.1532686698938,518.0
622,210622,898.1574760722114,608.0
623,210623,898.1616834745291,646.0
624,210624,898.1658908768468,685.0
625,210625,898.1679945780057,667.0
626,210626,898.1722019803235,475.0
627,210627,898.1764093826413,490.0
628,210628,898.1806167849588,498.0
629,210629,898.1827204861179,605.0
630,210630,898.1869278884355,657.0
631,210631,898.1911352907532,659.0
632,210632,898.1953426930711,598.0
633,210633,898.1974463942302,649.0
634,210634,898.2016537965477,593.0
635,210635,898.2058611988655,679.0
636,210636,898.2100686011834,771.0
637,210637,898.2121723023422,909.0
638,210638,898.2163797046599,868.0
639,210639,898.2205871069777,786.0
640,210640,898.2247945092952,756.0
641,210641,898.2268982104542,738.0
642,210642,898.231105612772,783.0
643,210643,898.2353130150897,1006.0
644,210644,898.2395204174077,869.0
645,210645,898.2416241185664,904.0
646,210646,898.2458315208843,827.0
647,210647,898.250038923202,910.0
648,210648,898.2521426243608,721.0
649,210649,898.2563500266783,798.0
650,210650,898.2605574289964,854.0
651,210651,898.2647648313141,842.0
652,210652,898.2668685324733,716.0
653,210653,898.2710759347908,822.0
654,210654,898.2752833371085,1039.0
655,210655,898.2794907394266,1176.0
656,210656,898.2815944405852,1171.0
657,210657,898.2858018429029,929.0
658,210658,898.2900092452207,790.0
659,210659,898.2942166475383,764.0
660,210660,898.2963203486972,648.0
661,210661,898.3005277510151,789.0
662,210662,898.3047351533328,817.0
663,210663,898.3089425556508,857.0
664,210664,898.3110462568095,793.0
665,210665,898.3152536591272,818.0
666,210666,898.319461061445,729.0
667,210667,898.3236684637628,915.0
668,210668,898.3257721649215,884.0
669,210669,898.3299795672394,860.0
670,210670,898.3341869695572,780.0
671,210671,898.3362906707163,808.0
672,210672,898.3404980730337,765.0
673,210673,898.3447054753516,740.0
674,210674,898.3489128776694,995.0
675,210675,898.3510165788283,1432.0
676,210676,898.355223981146,1596.0
677,210677,898.3594313834637,1684.0
678,210678,898.3636387857814,1860.0
679,210679,898.3657424869405,2498.0
680,210680,898.3699498892581,3361.0
681,210681,898.3741572915758,4840.0
682,210682,898.3783646938938,8229.0
683,210683,898.3804683950525,15553.0
684,210684,898.3846757973703,25064.0
685,210685,898.3888831996878,32793.0
686,210686,898.3930906020057,32548.0
687,210687,898.3951943031645,27059.0
688,210688,898.3994017054822,18392.0
689,210689,898.4036091078001,10884.0
690,210690,898.407816510118,6203.0
691,210691,898.4099202112767,4599.0
692,210692,898.4141276135945,3155.0
693,210693,898.4183350159124,2296.0
694,210694,898.4225424182301,1589.0
695,210695,898.4246461193889,1137.0
696,210696,898.4288535217067,802.0
697,210697,898.4330609240244,686.0
698,210698,898.4351646251836,768.0
699,210699,898.4393720275011,973.0
700,210700,898.4435794298187,920.0
701,210701,898.4477868321367,821.0
702,210702,898.4498905332954,596.0
703,210703,898.4540979356133,564.0
704,210704,898.458305337931,634.0
705,210705,898.4625127402487,882.0
706,210706,898.4646164414078,996.0
707,210707,898.4688238437254,931.0
708,210708,898.4730312460431,721.0
709,210709,898.4772386483611,645.0
710,210710,898.4793423495198,576.0
711,210711,898.4835497518375,667.0
712,210712,898.4877571541555,716.0
713,210713,898.4919645564729,772.0
714,210714,898.4940682576319,821.0
715,210715,898.49827565995,995.0
716,210716,898.5024830622673,1050.0
717,210717,898.5066904645853,942.0
718,210718,898.5087941657441,1032.0
719,210719,898.5130015680617,957.0
720,210720,898.5172089703798,718.0
721,210721,898.5214163726973,426.0
722,210722,898.5235200738562,345.0
723,210723,898.527727476174,340.0
724,210724,898.5319348784918,396.0
725,210725,898.5340385796508,535.0
726,210726,898.5382459819684,615.0
727,210727,898.5424533842862,497.0
728,210728,898.546660786604,329.0
729,210729,898.5487644877628,255.0
730,210730,898.5529718900806,380.0
731,210731,898.5571792923984,521.0
732,210732,898.561386694716,554.0
733,210733,898.5634903958751,578.0
734,210734,898.5676977981927,606.0
735,210735,898.5719052005104,842.0
736,210736,898.5761126028282,1045.0
737,210737,898.5782163039871,1025.0
738,210738,898.5824237063048,831.0
739,210739,898.5866311086228,588.0
740,210740,898.5908385109402,495.0
741,210741,898.5929422120993,515.0
742,210742,898.5971496144168,403.0
743,210743,898.6013570167348,427.0
744,210744,898.6055644190526,495.0
745,210745,898.6076681202112,672.0
746,210746,898.6118755225291,727.0
747,210747,898.616082924847,666.0
748,210748,898.6202903271646,700.0
749,210749,898.6223940283235,734.0
750,210750,898.6266014306414,637.0
751,210751,898.630808832959,626.0
752,210752,898.6329125341182,657.0
753,210753,898.6371199364357,684.0
754,210754,898.6413273387534,618.0
755,210755,898.6455347410713,674.0
756,210756,898.6476384422301,601.0
757,210757,898.6518458445478,615.0
758,210758,898.6560532468657,531.0
759,210759,898.6602606491832,487.0
760,210760,898.6623643503424,368.0
761,210761,898.6665717526599,288.0
762,210762,898.6707791549777,176.0
763,210763,898.6749865572957,270.0
764,210764,898.6770902584544,301.0
765,210765,898.6812976607721,432.0
766,210766,898.6855050630901,519.0
767,210767,898.6897124654075,581.0
768,210768,898.6918161665665,627.0
769,210769,898.6960235688845,562.0
770,210770,898.7002309712019,576.0
771,210771,898.7044383735199,622.0
772,210772,898.7065420746789,642.0
773,210773,898.7107494769963,679.0
774,210774,898.7149568793143,753.0
775,210775,898.7170605804732,375.0
776,210776,898.719164281632,2897.0
777,210777,898.719164281632,10.0
778,210778,898.7212683593361,736.0
779,210779,898.7254765147441,629.0
780,210780,898.7296846701523,611.0
781,210781,898.7317887478564,749.0
782,210782,898.7359969032643,811.0
783,210783,898.7402050586725,845.0
784,210784,898.7444132140806,726.0
785,210785,898.7465172917848,552.0
786,210786,898.7507254471927,476.0
787,210787,898.7549336026009,551.0
788,210788,898.759141758009,725.0
789,210789,898.761245835713,782.0
790,210790,898.765453991121,670.0
791,210791,898.7696621465292,523.0
792,210792,898.7738703019372,464.0
793,210793,898.7759743796414,527.0
794,210794,898.7801825350496,685.0
795,210795,898.7843906904575,650.0
796,210796,898.7885988458656,565.0
797,210797,898.7907029235698,730.0
798,210798,898.7949110789779,760.0
799,210799,898.7991192343857,787.0
800,210800,898.803327389794,686.0
801,210801,898.805431467498,714.0
802,210802,898.8096396229062,698.0
803,210803,898.8138477783142,720.0
804,210804,898.8159518560183,675.0
805,210805,898.8201600114264,722.0
806,210806,898.8243681668346,651.0
807,210807,898.8285763222427,621.0
808,210808,898.8306803999468,612.0
809,210809,898.8348885553547,820.0
810,210810,898.839096710763,1005.0
811,210811,898.8433048661708,1090.0
812,210812,898.8454089438751,1022.0
813,210813,898.849617099283,973.0
814,210814,898.8538252546913,1194.0
815,210815,898.8580334100992,1408.0
816,210816,898.8601374878032,1485.0
817,210817,898.8643456432112,1448.0
818,210818,898.8685537986197,1713.0
819,210819,898.8727619540277,2454.0
